code	char	ids	more
U+2E3E9	𮏩	⿱艹⿻廿未	⿱艹⿻⿻凵一未 / ⿱艹⿻丨⿳廿二人
U+2E3EA	𮏪	⿳艹⿴亡口日	⿳艹⿷亡口日
U+2E3EB	𮏫	⿰苦兮	
U+2E3EC	𮏬	⿱芽由	⿱艹⿰牙由
U+2E3ED	𮏭	⿱艹殂	
U+2E3EE	𮏮	⿱艹巷	
U+2E3EF	𮏯	⿱艹㓨	
U+2E3F0	𮏰	⿱艹䀝	
U+2E3F1	𮏱	⿰草下	
U+2E3F2	𮏲	⿱艹虽	⿱𦬅虫
U+2E3F3	𮏳	⿳艹⿻口十从	⿳艹⿻囗十从
U+2E3F4	𮏴	⿱艹觔	
U+2E3F5	𮏵		⿱艹𬾕
U+2E3F6	𮏶	⿱艹狭	⿱艹⿰犭⿻夫八 / ⿱艹⿰犭⿻𡗕一
U+2E3F7	𮏷		⿱艹𥝻
U+2E3F8	𮏸		⿱𦫸兎 / ⿳艹𠆢⿷⿱㇒⿸⿻口丿乚丶
U+2E3F9	𮏹	⿱艹訇	
U+2E3FA	𮏺	⿱艹独	
U+2E3FB	𮏻		⿱艹⿰亻⿱亠𡗗
U+2E3FC	𮏼	⿱艹⿰亻⿱主又	
U+2E3FD	𮏽	⿱艹叙	
U+2E3FE	𮏾	⿱艹旀	
U+2E3FF	𮏿		⿳艹𣱼木 / ⿱艹⿱𣱼木
U+2E400	𮐀		⿱艹𬡄 / ⿱艹⿳亠儿⿱𠃋𧘇 / ⿳艹⿱亠儿⿱𠃋𧘇
U+2E401	𮐁	⿱艹⿰示欠	⿱艹⿰礻欠
U+2E402	𮐂	⿱艹屋	
U+2E403	𮐃	⿱艹家	
U+2E404	𮐄	⿱艹挺	
U+2E405	𮐅	⿱艹栽	
U+2E406	𮐆	⿰芋別	⿰芋别
U+2E407	𮐇		⿱𤰻𠮛 / ⿳艹𰢴𠮛 / ⿳艹⿱一田𠮛
U+2E408	𮐈		⿱艹𢦷
U+2E409	𮐉	⿱艹挨	
U+2E40A	𮐊	⿱艹眠	
U+2E40B	𮐋	⿱莫么	⿳艹旲么
U+2E40C	𮐌	⿰草五	
U+2E40D	𮐍	⿰草牙	
U+2E40E	𮐎		⿱艹𥅌
U+2E40F	𮐏	⿰苽失	
U+2E410	𮐐		⿱艹𦚣
U+2E411	𮐑	⿱艹狶	
U+2E412	𮐒		⿱艹𢓭
U+2E413	𮐓	⿱艸徒	
U+2E414	𮐔		⿳𫇦心夭
U+2E415	𮐕	⿱艹追	
U+2E416	𮐖		⿱艹𡨋
U+2E417	𮐗	⿳艹灾山	⿳艹宀⿱火山
U+2E418	𮐘	⿱芝耳	
U+2E419	𮐙	⿱艹窅	
U+2E41A	𮐚	⿱艹烦	
U+2E41B	𮐛	⿳艹⿷亡口月	⿳艹⿷亡口⺝
U+2E41C	𮐜	⿱苾必	⿳艹必必
U+2E41D	𮐝	⿱艹能	
U+2E41E	𮐞	⿱艹邕	
U+2E41F	𮐟	⿱荔木	⿱艹𠡷
U+2E420	𮐠	⿱艹⿰禾包	⿱艹⿰禾⿹勹巳
U+2E421	𮐡	⿱艹㭪	
U+2E422	𮐢		⿱艹𬍥
U+2E423	𮐣	⿱艹⿸虍处	⿱艹⿸⿻厂王处
U+2E424	𮐤	⿰苦可	⿰⿱廿古可
U+2E425	𮐥	⿳艹玨⿰亅丁	⿱艹⿰⿱王亅⿱王丁
U+2E426	𮐦	⿱艹⿰坴寸	
U+2E427	𮐧	⿱艹⿰貝比	
U+2E428	𮐨	⿱艹婴	
U+2E429	𮐩	⿱艹⿴囗隹	
U+2E42A	𮐪	⿱艹⿳口⿱丷八木	⿳𦬅⿰冫⿱丿丶木
U+2E42B	𮐫	⿱艹猖	
U+2E42C	𮐬		⿱茖𠕁 / ⿳艹各𠕁
U+2E42D	𮐭		⿳艹𠚍夂 / ⿳艹𠚍夊
U+2E42E	𮐮	⿱艹敍	
U+2E42F	𮐯		⿱荅𠕁 / ⿱𦫸𠀷 / ⿳艹合𠕁
U+2E430	𮐰	⿳艹⿲匕白匕儿	⿱艹𫥡 / ⿱艹⿱⿲匕白匕儿
U+2E431	𮐱		⿱𫇦𥝻
U+2E432	𮐲	⿱艹偒	
U+2E433	𮐳		⿱艹𤙭
U+2E434	𮐴	⿱艹猚	
U+2E435	𮐵	⿱艹寃	
U+2E436	𮐶	⿱艹䧔	
U+2E437	𮐷		⿱艹𬯆
U+2E438	𮐸	⿱艹紵	
U+2E439	𮐹	⿱䓧灬	⿱艹𤊅
U+2E43A	𮐺	⿱艹⿵戊⿱龴皿	⿵茂𰤳 / ⿱艹⿵戊𰤳
U+2E43B	𮐻	⿱艹⿰冫⿵戊㠯	
U+2E43C	𮐼		⿱艹𠗱
U+2E43D	𮐽	⿰苦含	
U+2E43E	𮐾	⿳艹死⿱口䒑	⿳龷𡖅⿱口䒑 / ⿱艹⿱死⿱口䒑
U+2E43F	𮐿	⿱艹棗	
U+2E440	𮑀	⿱艹博	
U+2E441	𮑁	⿱艹欺	
U+2E442	𮑂	⿱艹奢	
U+2E443	𮑃	⿱艹琹	
U+2E444	𮑄	⿱艹䣱	
U+2E445	𮑅	⿰草曲	
U+2E446	𮑆		⿱艹𡈉
U+2E447	𮑇	⿱艹敞	
U+2E448	𮑈		⿱𫇦𢔀 / ⿱艹⿱冖𢔀
U+2E449	𮑉	⿱艹稈	
U+2E44A	𮑊		⿱艹⿰𮫮刂 / ⿱艹⿰⿱𤰗大刂
U+2E44B	𮑋		⿱艹𨓿
U+2E44C	𮑌	⿱艹逶	
U+2E44D	𮑍	⿱艹鈔	
U+2E44E	𮑎	⿱艹脾	
U+2E44F	𮑏	⿱艹稅	⿱艹税
U+2E450	𮑐		⿳艹𡧟六 / ⿱艹⿱𡧟六
U+2E451	𮑑		⿱艹𥙷
U+2E452	𮑒	⿱艹棄	
U+2E453	𮑓		⿱艹𣸸
U+2E454	𮑔	⿱艹湅	
U+2E455	𮑕	⿱艹竦	
U+2E456	𮑖	⿱艹視	
U+2E457	𮑗	⿱艹絡	
U+2E458	𮑘	⿱艹媛	
U+2E459	𮑙	⿱艹絫	
U+2E45A	𮑚	⿱艹⿰月㤗	
U+2E45B	𮑛	⿱艹郒	⿱艹⿰皀邑 / ⿱艹⿰⿱丿⿸⿴巳一丶邑
U+2E45C	𮑜		⿱艹𭵜
U+2E45D	𮑝		⿱艹𦀓
U+2E45E	𮑞	⿱卝聖	⿱艹聖 / ⿳卝𦔻𡈼
U+2E45F	𮑟	⿰苦弟	⿰⿱廿古弟
U+2E460	𮑠	⿱艹⿰臣辛	
U+2E461	𮑡	⿱龷欺	⿳艹一欺
U+2E462	𮑢	⿱艹䑓	
U+2E463	𮑣		⿱艹𤿺
U+2E464	𮑤	⿰草⿱日巾	
U+2E465	𮑥	⿱艹⿰目⿱日匂	⿱艹𥈎
U+2E466	𮑦	⿳艹罒匊	⿱𦭝匊
U+2E467	𮑧	⿱艹⿰釆耒	⿱艹⿰釆𦓤
U+2E468	𮑨	⿱艹⿰禾冐	⿱艹⿰禾⿱日⺝
U+2E469	𮑩	⿳艹⿱⿻⿱㇒口丨儿⿸⿻⿱㇒口丿乚	
U+2E46A	𮑪		⿱艹𡕰
U+2E46B	𮑫	⿱艹債	
U+2E46C	𮑬		⿱𫇦𣪌
U+2E46D	𮑭	⿱艹稓	
U+2E46E	𮑮		⿱艹𣺦
U+2E46F	𮑯		⿱艹⿸广⿱比𠮷
U+2E470	𮑰	⿱艹㴱	
U+2E471	𮑱	⿱艹補	
U+2E472	𮑲	⿱艹⿰氵⿻兰氺	⿱艹𣻌 / ⿱艹⿰氵𣴎
U+2E473	𮑳	⿱艹詳	
U+2E474	𮑴	⿱艹煥	
U+2E475	𮑵	⿳艹㴆又	⿱艹𣺎
U+2E476	𮑶		⿱艹𭵠
U+2E477	𮑷	⿱艹⿸广⿱比舌	
U+2E478	𮑸	⿱艹⿰方韭	
U+2E479	𮑹	⿳艹羽⿱人氺	⿳艹羽𱥯 / ⿱艹⿱羽𱥯
U+2E47A	𮑺	⿱艹愽	⿱艹⿰忄尃
U+2E47B	𮑻	⿱艹⿰爿畐	
U+2E47C	𮑼	⿱艹⿰禾専	⿱艹𥡵
U+2E47D	𮑽		⿳龷从⿱𠀎𧘇 / ⿳艹一⿳从𠀎𧘇 / ⿳⿱艹一从⿱𠀎𧘇 / ⿱艸⿱一⿱从⿱𠀎𧘇
U+2E47E	𮑾		⿱艹𣗥
U+2E47F	𮑿	⿳艹⿳一丷⿻丨月虫	⿳艹𭁣虫 / ⿳艹⿻⿳一八冃丨虫
U+2E480	𮒀	⿰苦咸	
U+2E481	𮒁	⿱艹摳	
U+2E482	𮒂	⿱艹⿺⿱⿻十从夂生	⿱艹𪌜
U+2E483	𮒃	⿱艹歴	
U+2E484	𮒄	⿱艹踈	
U+2E485	𮒅	⿰甲葉	
U+2E486	𮒆	⿱艹⿳罓冖政	⿱艹⿳⿵冂丨冖政 / ⿳艹⿵冂丨⿱冖政
U+2E487	𮒇	⿰草侖	
U+2E488	𮒈		⿳𦳊儿夂 / ⿳𦳊儿夊 / ⿳艹𱕻⿱儿夊
U+2E489	𮒉		⿱艹𭀰
U+2E48A	𮒊		⿱艹𬿫
U+2E48B	𮒋	⿱艹⿰禾⿱自寸	
U+2E48C	𮒌	⿱艹滲	
U+2E48D	𮒍	⿱艹竭	
U+2E48E	𮒎	⿱艹⿲氵⿱山王攵	⿱艹𪷁
U+2E48F	𮒏	⿰落乍	⿰⿱艹⿰氵各乍
U+2E490	𮒐	⿱艹⿰氵覔	
U+2E491	𮒑	⿱艹豪	
U+2E492	𮒒		⿱艹𩾯
U+2E493	𮒓	⿱艹禍	
U+2E494	𮒔	⿱艹綱	
U+2E495	𮒕		⿱艹𦁉
U+2E496	𮒖		⿱艹𦁎
U+2E497	𮒗	⿱艹⿰禾隻	
U+2E498	𮒘	⿳艹⿰戸攵言	⿳艹𢼄言 / ⿱艹⿱𢼄言
U+2E499	𮒙		⿱艹𠾂
U+2E49A	𮒚	⿱艹⿰⿻夫从系	
U+2E49B	𮒛	⿱蓻云	⿱艹𠅀
U+2E49C	𮒜	⿱艹輪	
U+2E49D	𮒝	⿱艹撨	
U+2E49E	𮒞	⿱艹槱	⿱艹𪳝
U+2E49F	𮒟	⿱艹賛	
U+2E4A0	𮒠	⿰草苛	
U+2E4A1	𮒡	⿳苗⿱一田灬	⿳苗𰢴灬
U+2E4A2	𮒢	⿱艹⿰婁爪	
U+2E4A3	𮒣		⿱艹𮥼
U+2E4A4	𮒤	⿱艹稺	
U+2E4A5	𮒥		⿱艹𡚁
U+2E4A6	𮒦	⿱蕊亏	⿱蕊亐
U+2E4A7	𮒧	⿱艹隣	
U+2E4A8	𮒨		⿱艹𦂺
U+2E4A9	𮒩	⿱艹⿺⿱來夂生	⿱艹𪌜
U+2E4AA	𮒪	⿱艹豍	
U+2E4AB	𮒫		⿱艹𤎮
U+2E4AC	𮒬	⿱艹橘	
U+2E4AD	𮒭	⿱艹罹	
U+2E4AE	𮒮		
U+2E4AF	𮒯	⿱艹儒	
U+2E4B0	𮒰	⿱艹墾	⿱𦾜土
U+2E4B1	𮒱		⿱艹𧳯
U+2E4B2	𮒲	⿱艹諹	
U+2E4B3	𮒳	⿱艹旙	
U+2E4B4	𮒴	⿱艹縛	
U+2E4B5	𮒵		⿱𦵮衣 / ⿳艹𬯁衣
U+2E4B6	𮒶	⿱艹孹	
U+2E4B7	𮒷		⿱𦵮米 / ⿳艹𬯁米
U+2E4B8	𮒸	⿱艹褺	⿱蓻衣
U+2E4B9	𮒹	⿱㐀⿻十誩	⿻𦍋誩 / ⿱卝⿻𰀁誩 / ⿱卝⿻⿻二丨誩
U+2E4BA	𮒺	⿱艹䩭	
U+2E4BB	𮒻	⿱艹⿺麥至	⿱艹⿺⿱來夂至
U+2E4BC	𮒼	⿱艹闍	
U+2E4BD	𮒽	⿱⿳卝罒冖悟	⿳𦭝冖悟 / ⿱⿳艹罒冖悟 / ⿳⿱艹罒冖悟
U+2E4BE	𮒾	⿱艹擧	
U+2E4BF	𮒿		
U+2E4C0	𮓀	⿱艹⿰禿鬼	⿱艹⿰秃鬼
U+2E4C1	𮓁	⿱艹縳	
U+2E4C2	𮓂	⿱艹擘	
U+2E4C3	𮓃	⿱薩女	
U+2E4C4	𮓄	⿰苦禽	
U+2E4C5	𮓅	⿰蔑⿱丆罒	⿰⿳卝罒戍⿱丆罒
U+2E4C6	𮓆	⿰草曾	
U+2E4C7	𮓇	⿰菜爱	⿰⿱艹采爱
U+2E4C8	𮓈	⿱艹⿰金隻	⿱艹⿰釒隻
U+2E4C9	𮓉	⿺荒無	
U+2E4CA	𮓊	⿱艹爀	
U+2E4CB	𮓋		⿱艹𭮧
U+2E4CC	𮓌	⿱薩木	
U+2E4CD	𮓍	⿱艹⿸尸樓	
U+2E4CE	𮓎	⿰葉書	
U+2E4CF	𮓏	⿱⿳卝罒冖惺	⿳𦭝冖惺 / ⿱⿳艹罒冖惺 / ⿳⿱艹罒冖惺
U+2E4D0	𮓐	⿱艹⿰黑告	
U+2E4D1	𮓑	⿱艹辭	
U+2E4D2	𮓒	⿱艹糪	
U+2E4D3	𮓓	⿱艹⿰爾叐	⿱艹⿰爾⿱丿犮 / ⿱艹⿰爾⿰氵⿱㇒犮 / ⿱艹⿰爾⿰氵⿻叐丶
U+2E4D4	𮓔	⿱艹覽	
U+2E4D5	𮓕	⿱艹⿰爾甫	
U+2E4D6	𮓖	⿱艹⿰魚虘	
U+2E4D7	𮓗		
U+2E4D8	𮓘		
U+2E4D9	𮓙		
U+2E4DA	𮓚		⿸𭅰又
U+2E4DB	𮓛	⿸虍土	
U+2E4DC	𮓜		
U+2E4DD	𮓝	⿸虍龰	
U+2E4DE	𮓞	⿻⿻丅⿴尸一月	⿻丅⿴𫵔一
U+2E4DF	𮓟	⿺虎几	⿺𮓙几
U+2E4E0	𮓠		⿸⿻⿻丅⿴尸一𭕄一
U+2E4E1	𮓡		
U+2E4E2	𮓢		
U+2E4E3	𮓣		⿸虍𤓳
U+2E4E4	𮓤	⿰虎牛	
U+2E4E5	𮓥		⿸𭇢天
U+2E4E6	𮓦	⿰乎虎	
U+2E4E7	𮓧	⿺虎谷	
U+2E4E8	𮓨	⿰虎⿱口旡	
U+2E4E9	𮓩		⿰虚𠔃 / ⿰虛𠔃 / ⿰𮓡𠔃
U+2E4EA	𮓪	⿰虚予	⿰虛予
U+2E4EB	𮓫	⿰⿱小早虎	⿰𠦝虎 / ⿰⿱𡭔早虎
U+2E4EC	𮓬	⿰䖒兮	
U+2E4ED	𮓭		⿰𡭴⿸虍冂 / ⿰⿳⺌日𡭔⿸虍冂
U+2E4EE	𮓮		⿰虎𡭽
U+2E4EF	𮓯	⿰虎粦	
U+2E4F0	𮓰		⿷𠀐丶
U+2E4F1	𮓱		⿱㇒𠀐 / ⿱丿𠀐 / ⿱𠂝一
U+2E4F2	𮓲	⿰虫乜	
U+2E4F3	𮓳	⿰虫门	
U+2E4F4	𮓴	⿰虫尸	
U+2E4F5	𮓵	⿱刄虫	
U+2E4F6	𮓶	⿰虫弓	
U+2E4F7	𮓷	⿰虫巳	
U+2E4F8	𮓸	⿺元虫	
U+2E4F9	𮓹	⿰虫区	
U+2E4FA	𮓺	⿰虫⿸厂丂	
U+2E4FB	𮓻	⿰虫冘	
U+2E4FC	𮓼	⿱虫⿱丷八	⿱虫⿰冫⿱丿乀
U+2E4FD	𮓽	⿰虫世	
U+2E4FE	𮓾	⿱功虫	
U+2E4FF	𮓿	⿰虫田	
U+2E500	𮔀	⿱必虫	
U+2E501	𮔁	⿰虫考	
U+2E502	𮔂	⿰虫节	
U+2E503	𮔃	⿰䖝⿷冘丶	⿰䖝⿻冘丶
U+2E504	𮔄	⿰虫休	
U+2E505	𮔅	⿰虫负	
U+2E506	𮔆	⿰虫血	
U+2E507	𮔇		⿱⿷𭼽丿虫 / ⿱⿻夂⿰丶𰀪虫
U+2E508	𮔈	⿰虫⿱人屯	⿰虫⿱𠆢屯 / ⿰虫⿳人丿𡳾 / ⿰虫⿱𠆢⿱㇒𡳾
U+2E509	𮔉		⿱宀𫊫
U+2E50A	𮔊	⿰虫两	
U+2E50B	𮔋	⿰虫扸	
U+2E50C	𮔌	⿰虫岜	
U+2E50D	𮔍	⿰虫㫖	
U+2E50E	𮔎	⿰虫冝	
U+2E50F	𮔏	⿰䖝休	
U+2E510	𮔐	⿰虫兵	
U+2E511	𮔑	⿰虫乱	⿰蛞乚
U+2E512	𮔒	⿰䖝在	
U+2E513	𮔓	⿱没虫	
U+2E514	𮔔	⿰虫免	⿰虫兔 / ⿰虫⿱刀⿸⿻口丿乚
U+2E515	𮔕	⿱即虫	
U+2E516	𮔖	⿰虫夋	⿰虫⿱允夂
U+2E517	𮔗	⿰虫刺	
U+2E518	𮔘	⿰虫表	
U+2E519	𮔙	⿰虫冐	⿰虫⿱日月
U+2E51A	𮔚	⿰虫劳	
U+2E51B	𮔛	⿰虫兔	
U+2E51C	𮔜		⿰虫𮞅
U+2E51D	𮔝		⿰虫𨐌
U+2E51E	𮔞	⿱⿰歹尓虫	⿱𣧢虫
U+2E51F	𮔟		⿰虫𭩢
U+2E520	𮔠	⿰虫厘	
U+2E521	𮔡	⿰虫盇	
U+2E522	𮔢	⿰虫毘	
U+2E523	𮔣	⿰虫食	
U+2E524	𮔤	⿰虫急	
U+2E525	𮔥	⿰虫亰	
U+2E526	𮔦	⿰虫度	
U+2E527	𮔧	⿱敃虫	
U+2E528	𮔨		⿰虫𭔰
U+2E529	𮔩	⿰虫致	
U+2E52A	𮔪	⿰虫眞	⿰虫真
U+2E52B	𮔫	⿰虫晃	
U+2E52C	𮔬	⿰虫将	
U+2E52D	𮔭	⿰䖝畓	
U+2E52E	𮔮	⿰虫⿱㐫月	⿰虫𦚾
U+2E52F	𮔯	⿱高虫	⿳丶𠮛⿱冖虽
U+2E530	𮔰		
U+2E531	𮔱	⿰虫屑	
U+2E532	𮔲	⿰虫除	
U+2E533	𮔳	⿱敕虫	
U+2E534	𮔴	⿰虫莆	
U+2E535	𮔵	⿰虫⿱品亏	⿰虫𠵛 / ⿰虫⿱品𠀁
U+2E536	𮔶	⿰虫鹵	
U+2E537	𮔷	⿰虫彗	
U+2E538	𮔸	⿰䖝起	
U+2E539	𮔹	⿰虫得	
U+2E53A	𮔺	⿰䖝隻	
U+2E53B	𮔻	⿰虫雲	
U+2E53C	𮔼	⿱極虫	
U+2E53D	𮔽	⿰䖝陳	
U+2E53E	𮔾	⿰虫寕	⿰虫⿱㝉𧖧
U+2E53F	𮔿	⿰虫曾	
U+2E540	𮕀	⿱就虫	
U+2E541	𮕁	⿱敦虫	
U+2E542	𮕂	⿰虫逼	
U+2E543	𮕃	⿰虫歲	
U+2E544	𮕄	⿰䖝⿱並心	⿰䖝⿱丷恶
U+2E545	𮕅	⿰䖝屡	
U+2E546	𮕆	⿰虫遂	
U+2E547	𮕇	⿰虫⿸尸氣	⿸𮓴氣
U+2E548	𮕈		⿰虫⿳𦣻冖叐
U+2E549	𮕉	⿱取䖵	⿱⿸耳又䖵
U+2E54A	𮕊	⿰虽蛋	
U+2E54B	𮕋	⿰虫⿱罒⿰三⿺儿⿸巳乀	
U+2E54C	𮕌	⿰虫賛	
U+2E54D	𮕍	⿰虫數	⿰螻攵
U+2E54E	𮕎	⿳爫蛔虫	⿱爫⿱蛔虫 / ⿳爫⿰虫囙虫
U+2E54F	𮕏	⿰虫德	
U+2E550	𮕐		⿰虫𮥼
U+2E551	𮕑	⿳厸田䖵	⿱𤱊䖵
U+2E552	𮕒	⿰虫錢	
U+2E553	𮕓	⿰虫薄	
U+2E554	𮕔	⿱㸃虫	
U+2E555	𮕕	⿹⿰丿㇈⿱䖝⿰䖝䖝	⿵⿰丿⺄⿱䖝⿰䖝䖝 / ⿹⿰㇒⺄⿱䖝⿰䖝䖝 / ⿹⿰丿⺄⿱䖝⿰䖝䖝
U+2E556	𮕖	⿰虫彌	⿰𮓶爾
U+2E557	𮕗	⿰虫⿳亡罒⿲月女卂	⿰虫𫲓
U+2E558	𮕘		⿰虫𮒣 / ⿰虫⿱艹𮥼
U+2E559	𮕙	⿰虫邊	
U+2E55A	𮕚	⿰虫⿳⿻一中冖黽	⿰虫⿳𰀉冖黽 / ⿰虫⿱⿱𰀉冖黽
U+2E55B	𮕛	⿱橐䖵	
U+2E55C	𮕜	⿱一血	⿱丆皿
U+2E55D	𮕝	⿰血刀	
U+2E55E	𮕞	⿰歺血	
U+2E55F	𮕟	⿰血瓜	
U+2E560	𮕠	⿰血列	
U+2E561	𮕡	⿱⿰⿱幺幸攴皿	⿱⿰⿱幺幸攴血
U+2E562	𮕢	⿴行工	⿰𢓁亍
U+2E563	𮕣	⿲彳含亍	
U+2E564	𮕤	⿰衤乚	
U+2E565	𮕥	⿰衤刂	
U+2E566	𮕦		⿱𠂉衣
U+2E567	𮕧	⿰衤又	
U+2E568	𮕨	⿰衤大	
U+2E569	𮕩	⿴衣丑	⿳亠丑𧘇
U+2E56A	𮕪	⿱中衣	
U+2E56B	𮕫	⿴衣冄	⿳亠冄𧘇
U+2E56C	𮕬	⿰衤化	
U+2E56D	𮕭	⿰衤升	
U+2E56E	𮕮	⿱分衣	
U+2E56F	𮕯	⿰衤允	
U+2E570	𮕰	⿰衤瓦	
U+2E571	𮕱		⿴衣𠀎 / ⿳亠𠀎𧘇
U+2E572	𮕲	⿰衤目	
U+2E573	𮕳	⿰衤四	
U+2E574	𮕴	⿰衤他	
U+2E575	𮕵	⿳丿中衣	⿱𠂝衣 / ⿱𮓱𧘇 / ⿱⿻⿱㇒口丨衣
U+2E576	𮕶		⿰衤⿱𠂉巾
U+2E577	𮕷		⿱𠂉𧘗 / ⿳𠂉口衣
U+2E578	𮕸	⿰衤民	
U+2E579	𮕹		
U+2E57A	𮕺	⿱衣同	
U+2E57B	𮕻		⿴衣𬽪 / ⿳亠𬽪𧘇
U+2E57C	𮕼	⿰衤自	
U+2E57D	𮕽	⿰衤华	
U+2E57E	𮕾		⿰衤⿱𠂉丹 / ⿰衤⿱𠂉⿻⿵⺆丨一
U+2E57F	𮕿	⿰衤名	
U+2E580	𮖀	⿰衤亥	
U+2E581	𮖁	⿰衤两	
U+2E582	𮖂	⿰衤吞	⿰衤呑
U+2E583	𮖃	⿰衤坚	
U+2E584	𮖄	⿱邑衣	
U+2E585	𮖅	⿰衤吳	⿰衤吴
U+2E586	𮖆	⿰衤希	
U+2E587	𮖇	⿱利衣	
U+2E588	𮖈	⿱釆衣	
U+2E589	𮖉	⿰衤坐	
U+2E58A	𮖊	⿳宀牙衣	⿱𭓟衣
U+2E58B	𮖋		⿱⿳六土八𧘇 / ⿱六⿳土八𧘇
U+2E58C	𮖌		⿰衤𫔭
U+2E58D	𮖍	⿰衤那	
U+2E58E	𮖎	⿱尿衣	
U+2E58F	𮖏	⿰衤花	
U+2E590	𮖐	⿱果衣	
U+2E591	𮖑	⿱知衣	
U+2E592	𮖒	⿸庚衣	
U+2E593	𮖓	⿰衤甾	
U+2E594	𮖔	⿱括衣	
U+2E595	𮖕	⿰衤查	
U+2E596	𮖖		⿱𢬇衣
U+2E597	𮖗	⿰衤頁	
U+2E598	𮖘	⿰衤毘	
U+2E599	𮖙		⿰衤𥝻
U+2E59A	𮖚		⿳𠅃𠀎𧘇 / ⿴衣⿱从𠀎
U+2E59B	𮖛	⿱食衣	
U+2E59C	𮖜	⿰衤臾	⿰衤⿻𦥑人
U+2E59D	𮖝	⿰衤秋	
U+2E59E	𮖞	⿰衤亮	
U+2E59F	𮖟	⿱⿳亠丷冋衣	⿱⿱⿱亠丷冋衣
U+2E5A0	𮖠		⿴衣⿱厸𠀎 / ⿱亠⿳厸𠀎𧘇 / ⿳亠厸⿱𠀎𧘇
U+2E5A1	𮖡	⿰衤茵	
U+2E5A2	𮖢	⿱荘衣	⿱莊衣
U+2E5A3	𮖣	⿰衤胷	
U+2E5A4	𮖤	⿰衤隻	
U+2E5A5	𮖥		⿴衣⿰𠀉𣎼 / ⿳亠⿰𠀉𣎼𧘇
U+2E5A6	𮖦	⿰衤追	
U+2E5A7	𮖧	⿰衤旁	
U+2E5A8	𮖨	⿰衤兼	
U+2E5A9	𮖩	⿰衤唐	
U+2E5AA	𮖪	⿰衤莫	
U+2E5AB	𮖫	⿰衤常	
U+2E5AC	𮖬		⿴衣𦛱 / ⿳亠𦛱𧘇
U+2E5AD	𮖭	⿱啇衣	
U+2E5AE	𮖮	⿰衤翏	
U+2E5AF	𮖯	⿰衤善	
U+2E5B0	𮖰	⿰衤⿱吾叩	
U+2E5B1	𮖱	⿰衤颉	⿰袺页
U+2E5B2	𮖲		⿰衤𦓔
U+2E5B3	𮖳	⿰衤厨	
U+2E5B4	𮖴	⿰衤等	
U+2E5B5	𮖵	⿰衤復	
U+2E5B6	𮖶	⿱須衣	
U+2E5B7	𮖷	⿰衤業	
U+2E5B8	𮖸	⿰衤⿱吅⿰王寸	⿰衤⿱吅⿰𤣩寸
U+2E5B9	𮖹	⿰衤戢	⿰衤⿰咠戈
U+2E5BA	𮖺	⿰衤著	
U+2E5BB	𮖻	⿰衤壽	
U+2E5BC	𮖼	⿰衤睿	
U+2E5BD	𮖽	⿰衤遷	⿰衤⿺辶⿳襾大㔾
U+2E5BE	𮖾	⿰衤圖	⿰衤⿴囗⿳口丄囬
U+2E5BF	𮖿	⿱西令	⿱覀令
U+2E5C0	𮗀	⿱覀冬	
U+2E5C1	𮗁	⿳䙲一龴	⿱䙲𪜁 / ⿱𧟧龴 / ⿳覀大𪜁 / ⿳覀𡗓龴 / ⿱䙲⿱一龴 / ⿱䙲⿱丶龴
U+2E5C2	𮗂		⿱覀𤰞 / ⿱覀⿻甲𠃊 / ⿱覀⿻𠃊甲
U+2E5C3	𮗃		⿱覀𫝢
U+2E5C4	𮗄	⿱覀放	
U+2E5C5	𮗅	⿰要血	
U+2E5C6	𮗆	⿱西卑	⿱西⿱甶⿻㇒十
U+2E5C7	𮗇	⿱覀⿰良良	
U+2E5C8	𮗈	⿱覀維	
U+2E5C9	𮗉	⿰要⿰安安	⿱要⿰安安
U+2E5CA	𮗊	⿱覀徼	
U+2E5CB	𮗋		⿱襾𮧡 / ⿱覀𮧡
U+2E5CC	𮗌		⿱覀𮪍
U+2E5CD	𮗍	⿰牙見	
U+2E5CE	𮗎	⿰古見	
U+2E5CF	𮗏		⿳⺈㓁見 / ⿳𠂊㓁見
U+2E5D0	𮗐	⿰年見	
U+2E5D1	𮗑	⿰見艮	⿺見艮
U+2E5D2	𮗒	⿰巠見	
U+2E5D3	𮗓		⿳⿲丨丨𰀁冖見
U+2E5D4	𮗔	⿰吕見	⿰呂見
U+2E5D5	𮗕	⿺見取	
U+2E5D6	𮗖	⿳⿲丨丨⿻十丷冖見	
U+2E5D7	𮗗	⿰宜見	
U+2E5D8	𮗘		⿱⿰𮍌⿱𠂉二見
U+2E5D9	𮗙		
U+2E5DA	𮗚	⿰⿱龷隹見	
U+2E5DB	𮗛		⿰𮏒見
U+2E5DC	𮗜		⿳⿴𦥑与冖見 / ⿱⿶⿱𦥑冖与見
U+2E5DD	𮗝	⿰焱見	
U+2E5DE	𮗞	⿰亶見	
U+2E5DF	𮗟		⿳𠂉一用 / ⿱⿱𠂉一用
U+2E5E0	𮗠		⿱𠚤用
U+2E5E1	𮗡	⿰角夂	⿰角攵
U+2E5E2	𮗢	⿰角彡	
U+2E5E3	𮗣	⿰角勾	
U+2E5E4	𮗤	⿰角升	
U+2E5E5	𮗥	⿰角毛	
U+2E5E6	𮗦	⿰角欠	
U+2E5E7	𮗧	⿰角之	
